,serie,temporada,estadio,cidade,estado,dia_semana,dia_numero,mes,ano,hora,mandante,visitante,gol_mandante,gol_visitante,vitoria_mandante,vitoria_visitante,jogo_empatado,ponto_mandante,ponto_visitante
244,A,2014,Arena da Baixada,Curitiba,PR,Domingo,28, Setembro ,2014,16:00,Atletico - PR,Corinthians - SP,1,0,1,0,0,3,0
245,A,2014,Independência,Belo Horizonte,MG,Domingo,28, Setembro ,2014,16:00,Atlético - MG,Vitória - BA,2,0,1,0,0,3,0
246,A,2014,Fonte Nova,Salvador,BA,Domingo,28, Setembro ,2014,16:00,Bahia - BA,Flamengo - RJ,2,1,1,0,0,3,0
247,A,2014,Beira,Rio,Porto Alegre,Domingo,28, Setembro ,2014,18:30,Internacional - RS,Coritiba - PR,4,2,1,0,0,3,0
248,A,2014,Orlando Scarpelli,Florianopolis,SC,Domingo,28, Setembro ,2014,18:30,Figueirense - SC,Palmeiras - SP,3,1,1,0,0,3,0
249,A,2014,Arena Condá,Chapeco,SC,Sábado,27, Setembro ,2014,18:30,Chapecoense - SC,Criciuma - SC,1,1,0,0,1,1,1
250,A,2014,Maracanã,Rio de Janeiro,RJ,Sábado,4, Outubro ,2014,16:20,Flamengo - RJ,Santos - SP,0,1,0,1,0,0,3
251,A,2014,Mané Garrincha,Brasilia,DF,Sábado,4, Outubro ,2014,16:20,Fluminense - RJ,Bahia - BA,1,1,0,0,1,1,1
252,A,2014,Arena Corinthians,Sao Paulo,SP,Sábado,4, Outubro ,2014,18:30,Corinthians - SP,Sport - PE,3,0,1,0,0,3,0
253,A,2014,Pacaembu,Sao Paulo,SP,Quinta,2, Outubro ,2014,19:30,Palmeiras - SP,Chapecoense - SC,4,2,1,0,0,3,0
254,A,2014,Couto Pereira,Curitiba,PR,Sábado,4, Outubro ,2014,16:20,Coritiba - PR,Atletico - PR,1,0,1,0,0,3,0
255,A,2014,Mineirão,Belo Horizonte,MG,Sábado,4, Outubro ,2014,18:30,Cruzeiro - MG,Internacional - RS,2,1,1,0,0,3,0
256,A,2014,Manoel Barradas,Salvador,BA,Sábado,4, Outubro ,2014,16:20,Vitória - BA,Botafogo - RJ,2,1,1,0,0,3,0
257,A,2014,Arena do Grêmio,Porto Alegre,RS,Sábado,4, Outubro ,2014,16:20,Grêmio - RS,São Paulo - SP,0,1,0,1,0,0,3
258,A,2014,Heriberto Hulse,Criciuma,SC,Sábado,4, Outubro ,2014,18:30,Criciuma - SC,Atlético - MG,3,1,1,0,0,3,0
259,A,2014,Serra Dourada,Goiania,GO,Sábado,4, Outubro ,2014,21:00,Goiás - GO,Figueirense - SC,1,0,1,0,0,3,0
260,A,2014,Maracanã,Rio de Janeiro,RJ,Quarta,8, Outubro ,2014,19:30,Botafogo - RJ,Palmeiras - SP,0,1,0,1,0,0,3
261,A,2014,Maracanã,Rio de Janeiro,RJ,Quinta,9, Outubro ,2014,19:30,Fluminense - RJ,Atlético - MG,0,0,0,0,1,1,1
262,A,2014,Morumbi,Sao Paulo,SP,Quarta,8, Outubro ,2014,19:30,São Paulo - SP,Atletico - PR,1,0,1,0,0,3,0
263,A,2014,Vila Belmiro,Santos,SP,Quinta,9, Outubro ,2014,19:30,Santos - SP,Bahia - BA,1,0,1,0,0,3,0
264,A,2014,Couto Pereira,Curitiba,PR,Quarta,8, Outubro ,2014,19:30,Coritiba - PR,Criciuma - SC,1,0,1,0,0,3,0
265,A,2014,Mineirão,Belo Horizonte,MG,Quarta,8, Outubro ,2014,22:00,Cruzeiro - MG,Corinthians - SP,0,1,0,1,0,0,3
266,A,2014,Manoel Barradas,Salvador,BA,Quarta,8, Outubro ,2014,21:00,Vitória - BA,Goiás - GO,2,2,0,0,1,1,1
267,A,2014,Arena do Grêmio,Porto Alegre,RS,Quarta,8, Outubro ,2014,22:00,Grêmio - RS,Sport - PE,2,0,1,0,0,3,0
268,A,2014,Orlando Scarpelli,Florianopolis,SC,Quarta,8, Outubro ,2014,22:00,Figueirense - SC,Flamengo - RJ,1,2,0,1,0,0,3
269,A,2014,Arena Condá,Chapeco,SC,Quinta,9, Outubro ,2014,20:30,Chapecoense - SC,Internacional - RS,5,0,1,0,0,3,0
270,A,2014,Maracanã,Rio de Janeiro,RJ,Domingo,12, Outubro ,2014,16:00,Flamengo - RJ,Cruzeiro - MG,3,0,1,0,0,3,0
271,A,2014,Ilha do Retiro,Recife,PE,Domingo,12, Outubro ,2014,18:30,Sport - PE,Vitória - BA,1,2,0,1,0,0,3
272,A,2014,Arena Corinthians,Sao Paulo,SP,Domingo,1, Junho ,2014,16:00,Corinthians - SP,Botafogo - RJ,1,1,0,0,1,1,1
273,A,2014,Pacaembu,Sao Paulo,SP,Sábado,11, Outubro ,2014,21:00,Palmeiras - SP,Grêmio - RS,2,1,1,0,0,3,0
274,A,2014,Arena da Baixada,Curitiba,PR,Domingo,12, Outubro ,2014,18:30,Atletico - PR,Figueirense - SC,3,0,1,0,0,3,0
275,A,2014,Independência,Belo Horizonte,MG,Domingo,12, Outubro ,2014,16:00,Atlético - MG,São Paulo - SP,1,0,1,0,0,3,0
276,A,2014,Fonte Nova,Salvador,BA,Domingo,12, Outubro ,2014,16:00,Bahia - BA,Chapecoense - SC,0,1,0,1,0,0,3
277,A,2014,Beira,Rio,Porto Alegre,Domingo,12, Outubro ,2014,16:00,Internacional - RS,Fluminense - RJ,2,1,1,0,0,3,0
278,A,2014,Heriberto Hulse,Criciuma,SC,Domingo,12, Outubro ,2014,18:30,Criciuma - SC,Santos - SP,3,0,1,0,0,3,0
279,A,2014,Serra Dourada,Goiania,GO,Sábado,11, Outubro ,2014,18:30,Goiás - GO,Coritiba - PR,3,0,1,0,0,3,0
280,A,2014,Raulino de Oliveira,Volta Redonda,RJ,Domingo,19, Outubro ,2014,18:30,Botafogo - RJ,Sport - PE,1,1,0,0,1,1,1
281,A,2014,Maracanã,Rio de Janeiro,RJ,Sábado,18, Outubro ,2014,18:30,Fluminense - RJ,Criciuma - SC,4,2,1,0,0,3,0
282,A,2014,Morumbi,Sao Paulo,SP,Sábado,18, Outubro ,2014,18:30,São Paulo - SP,Bahia - BA,2,1,1,0,0,3,0
283,A,2014,Pacaembu,Sao Paulo,SP,Domingo,19, Outubro ,2014,16:00,Palmeiras - SP,Santos - SP,1,3,0,1,0,0,3
284,A,2014,Arena da Baixada,Curitiba,PR,Domingo,19, Outubro ,2014,16:00,Atletico - PR,Flamengo - RJ,2,1,1,0,0,3,0
285,A,2014,Independência,Belo Horizonte,MG,Sábado,18, Outubro ,2014,21:00,Atlético - MG,Chapecoense - SC,1,0,1,0,0,3,0
