,serie,temporada,estadio,cidade,estado,dia_semana,dia_numero,mes,ano,hora,mandante,visitante,gol_mandante,gol_visitante,vitoria_mandante,vitoria_visitante,jogo_empatado,ponto_mandante,ponto_visitante
17,B,2015,José Liberatti,Osasco,SP,Sábado,16, Maio ,2015,16:30,Oeste - SP,Vitória - BA,1,2,0,1,0,0,3
18,B,2015,Presidente Vargas/CE,Fortaleza,CE,Sábado,16, Maio ,2015,21:00,Ceará - CE,Atlético - GO,2,0,1,0,0,3,0
19,B,2015,Passo das Emas,Lucas do Rio Verde,MT,Sábado,16, Maio ,2015,21:00,Luverdense - MT,América - MG,1,0,1,0,0,3,0
20,B,2015,Cláudio Moacyr,Macae,RJ,Terça,19, Maio ,2015,19:30,Macaé - RJ,Oeste - SP,4,2,1,0,0,3,0
21,B,2015,Arena Pernambuco,Sao Lourenco da Mata,PE,Terça,19, Maio ,2015,21:50,Náutico - PE,Criciúma - SC,2,0,1,0,0,3,0
22,B,2015,Frasqueirão,Natal,RN,Sábado,23, Maio ,2015,21:00,Abc - RN,Luverdense - MT,1,1,0,0,1,1,1
23,B,2015,Rei Pelé,Maceio,AL,Sábado,23, Maio ,2015,21:00,Crb - AL,Bahia - BA,0,3,0,1,0,0,3
24,B,2015,Independência,Belo Horizonte,MG,Sábado,23, Maio ,2015,16:30,América - MG,Santa Cruz - PE,4,1,1,0,0,3,0
25,B,2015,Mangueirão,Belem,PA,Sábado,23, Maio ,2015,16:30,Paysandu - PA,Ceará - CE,2,1,1,0,0,3,0
26,B,2015,Mané Garrincha,Brasilia,DF,Sábado,23, Maio ,2015,16:30,Atlético - GO,Botafogo - RJ,0,0,0,0,1,1,1
27,B,2015,Durival Britto,Curitiba,PR,Sábado,23, Maio ,2015,16:30,Paraná - PR,Boa - MG,1,1,0,0,1,1,1
28,B,2015,Manoel Barradas,Salvador,BA,Sexta,22, Maio ,2015,19:30,Vitória - BA,Bragantino - SP,4,1,1,0,0,3,0
29,B,2015,Romildo Ferreira,Mogi Mirim,SP,Sexta,22, Maio ,2015,21:50,Mogi Mirim - SP,Sampaio Correa - MA,1,1,0,0,1,1,1
30,B,2015,Presidente Vargas/CE,Fortaleza,CE,Terça,26, Maio ,2015,19:30,Ceará - CE,Crb - AL,1,1,0,0,1,1,1
31,B,2015,Arruda,Recife,PE,Sexta,29, Maio ,2015,19:30,Santa Cruz - PE,Abc - RN,0,1,0,1,0,0,3
32,B,2015,Nabi Abi Chedid,Braganca Paulista,SP,Sexta,29, Maio ,2015,19:30,Bragantino - SP,América - MG,0,1,0,1,0,0,3
33,B,2015,Arena Fonte Nova,Salvador,BA,Sexta,29, Maio ,2015,21:50,Bahia - BA,Paraná - PR,1,0,1,0,0,3,0
34,B,2015,Nilton Santos,Rio de Janeiro,RJ,Sábado,30, Maio ,2015,16:30,Botafogo - RJ,Vitória - BA,2,0,1,0,0,3,0
35,B,2015,Dilzon Melo,Varginha,MG,Sábado,30, Maio ,2015,16:30,Boa - MG,Paysandu - PA,0,1,0,1,0,0,3
36,B,2015,Castelão/MA,Sao Luis,MA,Sábado,30, Maio ,2015,16:30,Sampaio Correa - MA,Náutico - PE,1,1,0,0,1,1,1
37,B,2015,Heriberto Hulse,Criciuma,SC,Sábado,30, Maio ,2015,16:30,Criciúma - SC,Atlético - GO,1,0,1,0,0,3,0
